"","X","ID","Name","Age","Nationality","Overall","Potential","Club","Preferred.Foot","International.Reputation","Weak.Foot","Position","Jersey.Number","Contract.Valid.Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes"
"2638",2638,241166,"S. Rybalka",28,"Ukraine",72.7403154040932,73.8075763552246,"Sivasspor","Right",1,3,"LDM",23,"2021","5'9","154lbs",63.075177968585,56.0115279842233,42.5137682177454,77.9402368159717,51.1975942217946,69.228861147733,77.1538027073724,80.1260760877734,76.9808919290262,72.3005353655981,55.0656995929973,56.3224311953677,57.9026764484616,70.6319841203701,71.3645784978461,75.2819630953601,56.6681920567984,66.1724480402704,58.8396274147053,73.8009106146471,68.1538923381345,74.4202324531532,35.1197194030031,76.663980498601,63.0676026431268,62.4626868378929,71.0757215524333,68.2581527028273,67.7967334258049,9.53844142107382,10.5798774697218,7.60346670565525,13.5219426444935,9.45608851052854
"2639",2639,223247,"N. Acevedo",29,"Argentina",72.5158120459625,74.1680291467729,"Unión de Santa Fe","Right",1,4,"RCM",5,"2023","5'10","170lbs",49.2659669642181,48.5726915926291,71.6531136681023,74.8822856639349,43.6730630030668,67.8526067202878,50.6679083777267,52.9833966242541,71.426455792893,72.7973530567185,66.6045587302246,68.1498566149419,66.879886068151,75.1863491997953,61.5073022893088,61.9738565279801,83.6022258435919,92.4720882299802,78.1615716511604,64.8047814014697,71.935877669448,69.660039314529,65.3865966594157,63.971237073753,44.5803326800356,74.4351894895844,69.0695982451563,74.9803022292358,73.3353068284167,6.33531725411534,9.20100304430771,16.2697074739939,5.86849195902973,14.3755649747705
"2640",2640,223248,"J. Lucero",26,"Argentina",73.2268817141798,74.2358747026442,"Club Tijuana","Right",1,3,"ST",9,"2019","5'10","159lbs",59.9157287384212,69.5568591607962,72.4727156248836,70.2822917183133,64.7984554584315,71.5220472308095,57.7852024647326,41.0338665871642,60.348820253049,71.5690482654073,83.6692844485823,78.9461397115754,83.9554777901588,72.6091859603482,69.0803049699319,71.631819594534,73.2632254742883,65.1308845013781,70.0701658327808,62.8886424872756,63.2243612638576,32.0979164013608,71.8497819113961,51.3880242340021,70.8574651361608,72.330615666872,20.9689600478691,30.1823680133358,17.6776755465235,14.8516324091926,9.14429739689495,9.83942415498985,14.2249767987814,6.23123877886384
"2641",2641,241168,"G. Chakvetadze",18,"Georgia",72.5090564844846,86.3912255772369,"KAA Gent","Right",1,3,"LM",7,"2020","5'10","165lbs",67.4906443329598,63.7588463165971,38.2447953617831,74.7300855911046,63.0162294975087,75.8727879119791,73.3845089742116,58.9393138901066,68.8755852666139,75.0699915326058,86.0517297303065,82.8242831043715,86.2708918035485,64.50258119843,76.7358873704276,73.0928979323136,76.4781287417697,63.8071150155654,51.2672738690116,70.6050183265548,38.0679043797638,29.6882104430908,64.9769525240423,71.1755524511452,58.8672436817048,61.083419818908,28.7143854693859,40.9731938067691,32.093907213639,9.96447931248625,7.65698036292314,13.698243828622,8.63036150868322,13.1021960723925
"2642",2642,213777,"I. Fossum",21,"Norway",73.5999445136677,77.9875824534623,"Hannover 96","Right",1,4,"RM",15,"2020","5'11","161lbs",59.8852586495417,58.2872982992932,59.4591670956667,71.807174489775,56.8164227371498,72.0497083664695,71.8261503915064,65.1409302431509,69.3462397169373,72.9436878711991,73.5621200169467,66.7910332356072,75.5520177257898,71.5032699719686,75.745110585738,71.0054645571124,71.1768285720437,91.983085410996,63.5861119382618,71.6029261954284,62.6789334708613,66.7780633503955,70.9489670924218,70.2325071048135,42.2398813721166,66.8038970749087,59.0001351364142,64.4601199714887,62.3156855948732,6.12567118053709,6.02782905583252,6.97144287856974,14.9260582669115,13.1498589707644
"2643",2643,219409,"V. Karavaev",23,"Russia",73.367467520027,76.5224519445856,"Vitesse","Right",1,3,"RB",8,"2021","5'9","143lbs",72.2182656698428,51.5894826779259,62.2215344817686,70.9811142374242,50.0857326179419,67.8951001484159,63.8783299409117,63.1352100893586,69.1416783157318,69.949904617011,75.7199077807495,76.6999154056967,71.5389265051047,69.45282454834,73.1485646125562,73.4767607971631,74.6551560434223,85.2037313775746,58.7705294711799,66.8143079645168,68.2528997891781,70.0422778097192,65.4125036778578,64.289980716015,54.685510836913,72.0240719970433,70.4168318523552,73.4916547949199,71.1717761737,13.5597375340031,13.0079695770902,11.7240535243862,7.86971440671785,9.86376405516273
"2644",2644,221201,"T. Leibold",24,"Germany",73.1508982362657,76.1626894651391,"1. FC Nürnberg","Left",1,2,"LB",23,"2021","5'9","159lbs",73.1414973004814,55.0156926114359,53.6647820966598,72.3081052506452,42.0496744552822,74.0516451524557,71.7687026276012,51.0458829397171,61.7531866534612,69.0393626040341,86.5520632820507,84.2889481523464,84.9085886081269,70.9281830401684,84.6370729173532,62.9232404498189,77.3488276486178,77.6667785054897,65.8989773517265,53.8781334076246,75.6685110297858,70.2240175604311,68.619418435511,65.0734586902984,60.9875894868888,67.3123583445131,72.1238527099943,70.1104764557828,70.5982527971842,15.1152188830863,10.4616384546252,14.1440130317336,12.4995053396192,6.24690949506189
"2645",2645,223249,"G. Arias",30,"Chile",72.7328810991097,73.2785546085764,"Racing Club","Right",1,2,"GK",1,"2019","6'2","201lbs",15.6357401456203,19.1052945692315,17.0734216233427,26.0723872202546,13.5821036974468,14.4889160884084,18.177151191334,20.5911350747726,19.3411203181313,19.2133628271851,35.0553025046626,38.9096663791145,33.5993314901577,63.5807480987071,55.6831516737923,16.1252159187786,59.7158966004836,32.3606776665152,59.9249945788502,15.7910364728686,25.4181224804882,15.6916053889937,17.2878486262025,37.075853985355,23.3846010270132,42.5037872670207,10.013708276949,15.1465841822245,13.4251115521155,73.9894710305339,68.154131738577,69.0191109969915,74.0965776314214,78.3764840870978
"2646",2646,54033,"T. Huddlestone",31,"England",72.0432051236957,73.2844890453203,"Derby County","Right",2,5,"CDM",44,"2019","6'2","176lbs",72.4829938525574,59.1002438013212,72.6065352409097,76.0133967363959,78.1919031076763,60.9203854837094,70.3311956889219,73.2887471275339,81.5833628525481,78.841075131432,34.2498695037857,48.1431502475204,33.691262278107,71.8218513659274,44.3168855427573,88.5945101023541,49.4777200689012,34.0594549893932,86.9765833856028,72.6676056694429,75.1443004257079,69.2146307520306,63.4810187770079,74.6821396482663,71.8958099010881,81.6676915568689,71.4545064528054,69.6511529800468,66.0245464231322,9.4292108042615,7.44168266719613,11.3491516901314,9.64982650020613,10.4972584425874
"2647",2647,186385,"A. Clayton",29,"England",72.7291058195296,72.2985260530375,"Middlesbrough","Right",1,3,"CDM",8,"2021","5'9","165lbs",69.0444706363985,60.0773824601097,44.7199874048484,75.1575136028061,39.9433957559897,66.2745284734663,66.7989669324526,66.2494794285499,73.1824493548593,70.2381102330671,66.8875205956956,66.8666305718757,66.2780749048767,71.1607296973838,68.6910128587379,68.3811905792852,61.0765704973477,76.3507145604983,64.441219720243,66.4527267492116,80.1333504835062,74.575075828501,54.1877540767358,66.5295195905533,66.8998445408082,74.5705917025264,70.3903431145668,72.8821861246651,69.088484669474,14.2896553927679,8.44897129285342,10.3046509367632,11.5955014575644,10.4184676927909
"2648",2648,180754,"K. Nakamura",37,"Japan",72.6620202085631,73.0758209503376,"Kawasaki Frontale","Right",2,3,"CAM",14,"2021","5'9","146lbs",76.1982258274372,69.5884981908836,70.9558699895012,76.3923639700259,67.4128607057749,72.5633390413196,83.8555421805474,85.5554532809869,76.5106940038621,74.6937199673849,51.4701823241758,50.6313118317275,72.3560556580641,72.7214587352887,75.1602608496238,73.3571138465016,70.8280142676838,66.8905318571343,57.8802489363089,76.2193067231436,64.3509305369069,70.5783159022729,63.409028604897,77.2532548101701,80.2025695306733,80.421947687991,55.1379887421087,62.0676299523377,59.8936252398345,14.5996279654513,12.7664699145929,9.53302797359817,14.1105068448117,9.01753653910717
"2649",2649,184082,"L. Koné",29,"Ivory Coast",72.7604993992632,72.2668875471916,"RC Strasbourg Alsace","Right",1,3,"LCB",3,"Jun 30, 2019","6'2","198lbs",59.8426742143573,33.9404587480094,74.0908350769589,59.8661569970717,29.2683342748188,51.7310389501981,38.9534099342878,27.8789248667811,50.7191273306267,63.0866149766423,48.8850991356808,63.9001576491546,51.0057200469302,69.9495531023289,48.4240055256592,55.219727102847,64.9496318071863,68.1931050512809,89.3272608689535,29.3860100308617,75.0795361833766,72.2646622958568,53.7563646994046,45.4610200520275,30.9219620972238,64.6731872456658,69.7575889141969,74.1200860658272,68.0842330900669,5.88311524943387,12.2293919322479,15.4413468363709,10.3832413638481,12.8707616752187
"2650",2650,189715,"M. Vejinovic",28,"Netherlands",72.4041640868942,72.484780442219,"AZ Alkmaar","Right",1,2,"CM",18,"2022","6'1","168lbs",80.82552311116,56.9642876142891,70.2520554770627,80.786974090952,71.1062204542182,64.4415719445336,81.8356638190828,81.8594176729177,78.2893575439262,74.4004227459437,40.850070408284,60.0291126635307,68.824214425672,65.8675592658754,62.8965728008703,81.6797508133207,74.9316088086231,55.062342419801,68.2970237961271,76.6732579741722,52.2323050177232,65.9179129483378,63.4196307229078,74.8150132383339,76.2977799722331,73.1591652195362,62.5646742338293,62.8790712247091,52.6252996889236,6.94122684377056,15.175310983593,8.76271601203972,14.4478163693015,15.8223324745131
"2651",2651,204308,"H. Van Crombrugge",25,"Belgium",73.9738896202332,76.9920819191289,"KAS Eupen","Left",1,2,"GK",1,"2020","6'2","194lbs",11.7264967763205,10.8706342473105,11.0381418743103,39.1300604786869,15.9486407998578,12.270925249797,15.2563732863887,13.6562598132073,38.1548367162973,21.8603733218336,37.101299342449,36.9929848618403,45.1439897649823,65.0493067015485,43.084941898643,38.6520275120925,66.552133782711,31.7325587038594,66.467411159754,13.0925791228697,34.1947151796292,13.5454095565435,12.3529487448313,38.6357988982412,25.7928406152376,50.0209479706742,15.4617755674352,16.8826410750617,10.4664410511721,77.9801739750838,70.9397487217885,71.7324383862869,70.4060770635927,72.3300807717318
"2652",2652,157716,"M. Russ",32,"Germany",73.4102593309612,73.3430910938597,"Eintracht Frankfurt","Right",2,2,"CB",23,"2020","6'3","203lbs",29.8235358697578,42.222671249862,80.0449705776295,66.5085047082176,33.1881386481225,39.0592199438801,28.7151054174176,27.7091723367172,65.3408488349866,44.3528786868978,31.8806537256047,32.1977063209354,31.5281627458535,71.592823343772,41.3638079112239,67.2802679779987,53.4329081733031,39.0657062059384,83.2869697094477,44.0227103733404,76.8931216628519,70.6842437151575,34.2128593029103,51.2034108253534,50.5771418702773,72.9434303980463,74.3374550115702,75.3495448142312,73.9837091580133,16.0272794962772,5.3148475253486,12.9151958995781,6.13272213047617,11.3050382845532
"2653",2653,230420,"Pietrson Mendes",34,"Brazil",72.7232799200383,72.8844024065764,"Bahia","Left",1,3,"CAM",10,"2021","5'8","141lbs",75.4049699267753,65.9636262353246,55.8818990458646,77.2767286719105,72.2236592067262,72.6854265843497,76.5465407040265,76.0672076628046,63.4691541825549,75.2889162854286,79.7620808071174,84.2226447303464,80.6152174141158,67.376740180573,78.7698934776001,74.382499451393,52.5185308586732,66.3774239927177,49.6142783410684,68.0443020338521,45.1869699879749,46.6725511198991,67.3115233240531,67.690201005951,68.014141132496,76.1447673568386,28.1969110643627,51.6506019011015,44.0539228143237,10.7841603664859,12.8442456946011,12.7817652533226,9.47802429949491,6.8342476606858
"2654",2654,234772,"Salvi Sánchez",27,"Spain",72.5259532259797,72.9460584661013,"Cádiz CF","Right",1,3,"RM",7,"2020","5'9","139lbs",69.7626037093561,63.6324812760085,43.0687147489582,71.3986441542003,54.2372295637503,68.8560199239306,65.2305931852797,65.0645220034763,68.8947657145744,67.0466675956693,88.45368214727,88.097325645223,71.5546800592286,62.8549674419336,84.7770031623181,61.520329579763,61.159787020637,75.4474645068837,44.0625465522303,58.1175046336733,49.3375948050433,38.3177239952517,69.2249735234027,74.7020807770508,62.5489751685612,56.7647505435373,35.4601819207444,38.4005320811503,41.0258767480799,10.0553929177268,12.0643038758295,6.84551664510886,9.67234516979057,6.22870935354105
"2655",2655,214294,"E. Pavez",28,"Chile",72.437798577827,72.9038080839151,"Colo-Colo","Right",1,3,"CM",9,"2023","5'11","168lbs",57.7627487095373,66.5872505413552,73.5577604787295,72.8215457090096,56.416006267798,70.9200806733448,55.2558278123082,30.8246342606996,71.003047135541,71.9710540675727,76.0419335300579,77.5459950367821,78.0659099229851,69.2535962147318,64.0090332162842,75.4539752595347,81.8332407927615,87.4383222555634,80.7678779894138,69.9193219080391,76.8739679076797,68.2764317649922,68.6486943925901,70.9357438643369,38.7197433890505,71.2588792954572,67.2276982731857,69.6744782375605,70.3444763442042,10.6995998879183,7.46472904492921,8.94567144847801,13.9952236826359,7.68438764056339
"2656",2656,201751,"I. Kovács",26,"Hungary",72.864522488946,74.2954086116458,"","Right",1,4,"CAM",10,"","5'8","143lbs",55.7949245693304,68.2106461012362,29.0793451668627,73.0657112475813,52.0229530254696,72.21413076186,48.7035350166989,48.8804603449168,65.236955397991,72.3822965600523,84.4288279195859,76.7626588188065,83.2380241112287,73.5479606127989,81.7179985641638,63.2113966507975,52.2685632402297,48.1729430223633,42.2061724856424,64.8687568532254,42.256669488446,28.7374497439445,64.7754758914372,74.9578075699638,56.0013903429359,73.2538274769437,41.3405587673837,22.1331421994034,29.8483573143398,10.3085877738886,6.5049860097362,13.8035854550334,7.9331055628303,10.6609534482805
"2657",2657,204823,"Nildo Petrolina",32,"Brazil",72.419895680293,73.1017507380431,"CD Aves","Left",1,4,"LW",16,"2019","5'9","134lbs",71.6140937937433,64.2551807665464,71.4757758718442,70.5048273078258,60.6243114197461,75.6409167284789,71.4199081750222,68.4729737585104,67.8448274877867,74.5473412815749,83.6137554364576,80.2194585507775,81.3908061633263,71.8929498951254,73.7110938463616,78.1546430293416,75.4099614966443,85.1070683786396,38.6157926092486,74.3066574438403,65.0289134074572,63.7411672978016,71.1748113655202,69.2580448842173,62.0422329257331,73.2024668370149,46.0452279296051,60.4105348683936,51.8825388656813,14.9381963603271,14.834999896648,13.0169392161622,14.8505644817698,11.6589584081388
"2658",2658,189975,"Y. Seleznyov",32,"Ukraine",73.0163882180449,72.9664328904567,"Akhisar Belediyespor","Right",1,3,"ST",9,"2020","6'2","192lbs",63.5792027598648,74.0077911520812,81.983449558639,66.4697433816131,63.3938970720872,66.558211833974,55.9530238701402,46.2250593848566,51.4824575771887,68.4439705316449,62.7532347083739,46.8044556348788,60.6980716730577,69.5935599143426,49.2210410859059,79.000865759518,67.0428363565724,77.8036599849464,80.9617356913617,74.2105823968361,79.1687399672668,26.9922072619232,77.3415665290256,55.8909906813446,80.2275374260754,71.6875781397046,51.0818587979156,40.784644109955,39.7517369481991,9.06881387791636,8.79294697865333,6.43280982535092,15.7492479566731,16.9243634776853
"2659",2659,203544,"C. Löwe",29,"Germany",72.974285134217,73.3770587023785,"Huddersfield Town","Left",1,2,"LWB",15,"2019","5'9","150lbs",71.6510046450583,52.947811887444,58.121275204489,69.6783311216099,52.7955105004856,67.7534110519989,71.5798842568206,64.8163902825358,66.7122986023214,70.6696457762134,75.0629871664269,68.9744661845914,72.7392629955424,73.0361645945626,76.3806436543383,71.8672241120373,75.7948965059102,76.0732713168255,59.973712997699,63.6011432754281,67.2027293896927,72.7007692319199,62.1209292535473,65.4074848881033,74.5320094218199,69.6172998537407,72.4519676352321,71.1841896378585,72.337079906845,13.9641263822364,11.766484637992,8.25268538074639,8.29092237655244,12.5199619559203
"2660",2660,219160,"V. Cantillo",24,"Colombia",73.0142871832711,79.5814302785714,"Junior FC","Right",1,2,"LDM",24,"2023","5'11","154lbs",33.2765517481051,34.9982787975462,58.4541506832503,75.6585022006987,27.6254737703029,73.5288037336263,38.0793973283849,37.3084732727771,73.050691419399,76.7789737834038,63.9382479913982,67.877064815181,69.128095825447,66.8858449934326,65.0913350820458,46.9052364147848,73.6604229050241,79.6627292730869,75.303724786239,39.8760204137278,70.5750114482307,68.8701859636827,55.36934484965,68.7119707986284,35.8313825548528,64.517943730185,70.1398448081187,67.95169370174,64.5328090326209,9.71442542860061,11.1171724762769,8.86001170789144,6.19616210928552,8.88848664738792
"2661",2661,186392,"J. Ward",28,"England",72.3459062680643,72.9432571577155,"Crystal Palace","Right",1,3,"RB",2,"2021","6'2","183lbs",72.1552405330708,46.5163392402528,72.458830786257,68.7431768568294,33.0698312664242,64.5790062944149,42.9304925683686,34.3040402312214,68.6333938417124,69.3133416221133,55.2125976924375,62.213680384502,61.4639236391926,73.6650815986155,60.065396108379,64.4181810842863,64.7742604428861,71.722928353959,71.4904128376092,59.887667410021,73.648699269287,75.2918457517045,63.5051303075302,66.1186072490681,40.1223270696007,72.0216857313765,74.1936031385256,77.3888054663438,78.3775229372264,8.36464722107678,6.59670427379972,7.01240951386679,9.52839056925087,11.1507847675948
"2662",2662,200473,"S. Skrzybski",25,"Germany",73.4394409877828,74.4000815953617,"FC Schalke 04","Right",1,3,"LS",22,"2021","5'9","154lbs",67.2435090980748,72.845221971058,58.283183336231,68.9996532532988,67.7642060489506,75.1878666903365,70.9973627377312,58.9286986913974,55.4512564972781,72.9161057469468,85.5252412809228,84.1646541634572,83.1235430820575,70.5398800917028,82.0144273381682,73.4613484510043,79.1032572174213,77.7765343694868,55.7676655455487,72.0856657853018,57.9928222260304,35.5902103852399,68.8578619907451,64.3535574598263,68.1379109106866,63.1988312418117,32.5655093967781,27.7734508086162,20.7617550854996,11.0377066787983,15.1255556713749,10.0915397510547,9.07466641752506,10.544951009294
